seed,score,lost
9103493,13,False
9103494,7,False
9103495,12,False
9103496,9,False
9103497,12,False
9103498,12,False
9103499,8,False
9103500,12,False
9103501,13,False
9103502,13,False
9103503,13,False
9103504,12,False
9103505,11,False
9103506,12,False
9103507,13,False
9103508,11,False
9103509,14,False
9103510,7,False
9103511,12,False
9103512,13,False
9103513,13,False
9103514,14,False
9103515,9,False
9103516,11,False
9103517,13,False
9103518,12,False
9103519,13,False
9103520,14,False
9103521,13,False
9103522,12,False
9103523,16,False
9103524,11,False
9103525,10,False
9103526,17,False
9103527,10,False
9103528,13,False
9103529,14,False
9103530,14,False
9103531,13,False
9103532,4,False
9103533,14,False
9103534,14,False
9103535,12,False
9103536,14,False
9103537,12,False
9103538,11,False
9103539,11,False
9103540,13,False
9103541,12,False
9103542,12,False
9103543,12,False
9103544,8,False
9103545,12,False
9103546,11,False
9103547,12,False
9103548,12,False
9103549,12,False
9103550,14,False
9103551,13,False
9103552,9,False
9103553,12,False
9103554,11,False
9103555,12,False
9103556,12,False
9103557,14,False
9103558,11,False
9103559,11,False
9103560,13,False
9103561,12,False
9103562,14,False
9103563,11,False
9103564,14,False
9103565,14,False
9103566,14,False
9103567,14,False
9103568,13,False
9103569,10,False
9103570,12,False
9103571,10,False
9103572,11,False
9103573,12,False
9103574,12,False
9103575,14,False
9103576,13,False
9103577,11,False
9103578,9,False
9103579,9,False
9103580,12,False
9103581,10,False
9103582,12,False
9103583,12,False
9103584,12,False
9103585,10,False
9103586,12,False
9103587,11,False
9103588,10,False
9103589,13,False
9103590,14,False
9103591,9,False
9103592,10,False
9103593,12,False
9103594,9,False
9103595,11,False
9103596,10,False
9103597,12,False
9103598,10,False
9103599,12,False
9103600,15,False
9103601,14,False
9103602,14,False
9103603,14,False
9103604,12,False
9103605,11,False
9103606,12,False
9103607,14,False
9103608,14,False
9103609,13,False
9103610,14,False
9103611,12,False
9103612,13,False
9103613,12,False
9103614,12,False
9103615,11,False
9103616,6,False
9103617,13,False
9103618,11,False
9103619,11,False
9103620,12,False
9103621,13,False
9103622,15,False
9103623,12,False
9103624,14,False
9103625,9,False
9103626,11,False
9103627,10,False
9103628,13,False
9103629,11,False
9103630,10,False
9103631,16,False
9103632,13,False
9103633,12,False
9103634,12,False
9103635,14,False
9103636,9,False
9103637,12,False
9103638,9,False
9103639,11,False
9103640,12,False
9103641,14,False
9103642,14,False
9103643,12,False
9103644,10,False
9103645,11,False
9103646,14,False
9103647,12,False
9103648,12,False
9103649,12,False
9103650,12,False
9103651,11,False
9103652,12,False
9103653,12,False
9103654,14,False
9103655,12,False
9103656,14,False
9103657,10,False
9103658,12,False
9103659,9,False
9103660,13,False
9103661,12,False
9103662,12,False
9103663,11,False
9103664,10,False
9103665,14,False
9103666,12,False
9103667,12,False
9103668,8,False
9103669,12,False
9103670,11,False
9103671,12,False
9103672,9,False
9103673,8,False
9103674,14,False
9103675,10,False
9103676,9,False
9103677,11,False
9103678,12,False
9103679,14,False
9103680,10,False
9103681,14,False
9103682,14,False
9103683,12,False
9103684,10,False
9103685,12,False
9103686,12,False
9103687,12,False
9103688,12,False
9103689,14,False
9103690,10,False
9103691,15,False
9103692,14,False
9103693,12,False
9103694,14,False
9103695,12,False
9103696,12,False
9103697,14,False
9103698,11,False
9103699,11,False
9103700,12,False
9103701,12,False
9103702,11,False
9103703,10,False
9103704,13,False
9103705,16,False
9103706,12,False
9103707,12,False
9103708,8,False
9103709,12,False
9103710,14,False
9103711,11,False
9103712,12,False
9103713,12,False
9103714,10,False
9103715,11,False
9103716,16,False
9103717,13,False
9103718,10,False
9103719,14,False
9103720,12,False
9103721,9,False
9103722,13,False
9103723,12,False
9103724,12,False
9103725,13,False
9103726,9,False
9103727,13,False
9103728,13,False
9103729,12,False
9103730,13,False
9103731,12,False
9103732,14,False
9103733,12,False
9103734,16,False
9103735,10,False
9103736,14,False
9103737,14,False
9103738,11,False
9103739,12,False
9103740,14,False
9103741,16,False
9103742,12,False
9103743,11,False
9103744,15,False
9103745,9,False
9103746,13,False
9103747,16,False
9103748,10,False
9103749,12,False
9103750,15,False
9103751,12,False
9103752,11,False
9103753,10,False
9103754,11,False
9103755,14,False
9103756,9,False
9103757,11,False
9103758,6,False
9103759,9,False
9103760,18,False
9103761,14,False
9103762,8,False
9103763,13,False
9103764,13,False
9103765,10,False
9103766,11,False
9103767,10,False
9103768,9,False
9103769,14,False
9103770,10,False
9103771,14,False
9103772,11,False
9103773,11,False
9103774,10,False
9103775,8,False
9103776,10,False
9103777,13,False
9103778,12,False
9103779,15,False
9103780,10,False
9103781,13,False
9103782,12,False
9103783,10,False
9103784,13,False
9103785,12,False
9103786,14,False
9103787,14,False
9103788,10,False
9103789,10,False
9103790,12,False
9103791,12,False
9103792,13,False
9103793,13,False
9103794,14,False
9103795,12,False
9103796,7,False
9103797,10,False
9103798,10,False
9103799,10,False
9103800,12,False
9103801,9,False
9103802,10,False
9103803,12,False
9103804,10,False
9103805,10,False
9103806,14,False
9103807,16,False
9103808,10,False
9103809,16,False
9103810,13,False
9103811,14,False
9103812,16,False
9103813,12,False
9103814,14,False
9103815,12,False
9103816,11,False
9103817,9,False
9103818,9,False
9103819,12,False
9103820,13,False
9103821,12,False
9103822,14,False
9103823,14,False
9103824,12,False
9103825,8,False
9103826,14,False
9103827,12,False
9103828,12,False
9103829,11,False
9103830,14,False
9103831,10,False
9103832,12,False
9103833,14,False
9103834,14,False
9103835,16,False
9103836,13,False
9103837,11,False
9103838,11,False
9103839,12,False
9103840,10,False
9103841,12,False
9103842,11,False
9103843,13,False
9103844,11,False
9103845,12,False
9103846,9,False
9103847,11,False
9103848,14,False
9103849,9,False
9103850,11,False
9103851,14,False
9103852,16,False
9103853,8,False
9103854,14,False
9103855,13,False
9103856,14,False
9103857,10,False
9103858,13,False
9103859,8,False
9103860,8,False
9103861,10,False
9103862,13,False
9103863,12,False
9103864,11,False
9103865,11,False
9103866,12,False
9103867,12,False
9103868,10,False
9103869,14,False
9103870,11,False
9103871,12,False
9103872,11,False
9103873,11,False
9103874,13,False
9103875,11,False
9103876,12,False
9103877,13,False
9103878,12,False
9103879,12,False
9103880,11,False
9103881,11,False
9103882,12,False
9103883,12,False
9103884,11,False
9103885,6,False
9103886,13,False
9103887,12,False
9103888,12,False
9103889,10,False
9103890,12,False
9103891,7,False
9103892,13,False
9103893,12,False
9103894,13,False
9103895,14,False
9103896,14,False
9103897,11,False
9103898,12,False
9103899,10,False
9103900,12,False
9103901,12,False
9103902,11,False
9103903,14,False
9103904,8,False
9103905,14,False
9103906,12,False
9103907,11,False
9103908,11,False
9103909,14,False
9103910,12,False
9103911,17,False
9103912,8,False
9103913,13,False
9103914,14,False
9103915,16,False
9103916,14,False
9103917,9,False
9103918,12,False
9103919,11,False
9103920,8,False
9103921,12,False
9103922,16,False
9103923,12,False
9103924,10,False
9103925,10,False
9103926,10,False
9103927,12,False
9103928,12,False
9103929,14,False
9103930,12,False
9103931,12,False
9103932,14,False
9103933,12,False
9103934,9,False
9103935,12,False
9103936,9,False
9103937,9,False
9103938,15,False
9103939,14,False
9103940,11,False
9103941,12,False
9103942,10,False
9103943,8,False
9103944,12,False
9103945,13,False
9103946,11,False
9103947,16,False
9103948,13,False
9103949,14,False
9103950,12,False
9103951,14,False
9103952,14,False
9103953,12,False
9103954,14,False
9103955,12,False
9103956,12,False
9103957,12,False
9103958,10,False
9103959,16,False
9103960,13,False
9103961,14,False
9103962,14,False
9103963,12,False
9103964,13,False
9103965,16,False
9103966,10,False
9103967,12,False
9103968,14,False
9103969,13,False
9103970,14,False
9103971,9,False
9103972,9,False
9103973,14,False
9103974,16,False
9103975,8,False
9103976,12,False
9103977,7,False
9103978,12,False
9103979,12,False
9103980,14,False
9103981,16,False
9103982,11,False
9103983,14,False
9103984,14,False
9103985,11,False
9103986,12,False
9103987,13,False
9103988,14,False
9103989,9,False
9103990,12,False
9103991,16,False
9103992,10,False
9103993,10,False
9103994,14,False
9103995,10,False
9103996,12,False
9103997,10,False
9103998,14,False
9103999,13,False
9104000,10,False
9104001,12,False
9104002,16,False
9104003,11,False
9104004,15,False
9104005,14,False
9104006,11,False
9104007,12,False
9104008,13,False
9104009,9,False
9104010,11,False
9104011,14,False
9104012,11,False
9104013,11,False
9104014,12,False
9104015,11,False
9104016,11,False
9104017,14,False
9104018,14,False
9104019,8,False
9104020,10,False
9104021,13,False
9104022,12,False
9104023,9,False
9104024,11,False
9104025,10,False
9104026,7,False
9104027,16,False
9104028,14,False
9104029,11,False
9104030,14,False
9104031,14,False
9104032,13,False
9104033,14,False
9104034,12,False
9104035,11,False
9104036,12,False
9104037,12,False
9104038,10,False
9104039,14,False
9104040,14,False
9104041,10,False
9104042,10,False
9104043,14,False
9104044,13,False
9104045,12,False
9104046,12,False
9104047,14,False
9104048,14,False
9104049,11,False
9104050,14,False
9104051,15,False
9104052,12,False
9104053,12,False
9104054,14,False
9104055,10,False
9104056,14,False
9104057,10,False
9104058,11,False
9104059,14,False
9104060,11,False
9104061,12,False
9104062,12,False
9104063,11,False
9104064,12,False
9104065,12,False
9104066,13,False
9104067,14,False
9104068,16,False
9104069,10,False
9104070,12,False
9104071,12,False
9104072,12,False
9104073,10,False
9104074,14,False
9104075,10,False
9104076,12,False
9104077,14,False
9104078,16,False
9104079,13,False
9104080,10,False
9104081,8,False
9104082,12,False
9104083,12,False
9104084,16,False
9104085,10,False
9104086,14,False
9104087,10,False
9104088,12,False
9104089,11,False
9104090,13,False
9104091,12,False
9104092,7,False
9104093,7,False
9104094,10,False
9104095,13,False
9104096,14,False
9104097,9,False
9104098,11,False
9104099,11,False
9104100,10,False
9104101,12,False
9104102,11,False
9104103,12,False
9104104,10,False
9104105,13,False
9104106,10,False
9104107,15,False
9104108,14,False
9104109,15,False
9104110,12,False
9104111,14,False
9104112,11,False
9104113,18,False
9104114,12,False
9104115,12,False
9104116,11,False
9104117,12,False
9104118,14,False
9104119,10,False
9104120,12,False
9104121,14,False
9104122,14,False
9104123,10,False
9104124,13,False
9104125,12,False
9104126,10,False
9104127,14,False
9104128,14,False
9104129,16,False
9104130,10,False
9104131,13,False
9104132,10,False
9104133,10,False
9104134,13,False
9104135,10,False
9104136,14,False
9104137,10,False
9104138,7,False
9104139,12,False
9104140,14,False
9104141,12,False
9104142,12,False
9104143,13,False
9104144,10,False
9104145,11,False
9104146,14,False
9104147,12,False
9104148,14,False
9104149,12,False
9104150,9,False
9104151,8,False
9104152,12,False
9104153,11,False
9104154,12,False
9104155,14,False
9104156,11,False
9104157,10,False
9104158,13,False
9104159,14,False
9104160,12,False
9104161,10,False
9104162,12,False
9104163,12,False
9104164,15,False
9104165,11,False
9104166,12,False
9104167,14,False
9104168,12,False
9104169,14,False
9104170,11,False
9104171,8,False
9104172,11,False
9104173,11,False
9104174,16,False
9104175,10,False
9104176,8,False
9104177,11,False
9104178,14,False
9104179,12,False
9104180,13,False
9104181,10,False
9104182,14,False
9104183,13,False
9104184,9,False
9104185,10,False
9104186,12,False
9104187,12,False
9104188,10,False
9104189,12,False
9104190,14,False
9104191,9,False
9104192,11,False
9104193,12,False
9104194,13,False
9104195,9,False
9104196,13,False
9104197,12,False
9104198,13,False
9104199,12,False
9104200,14,False
9104201,14,False
9104202,16,False
9104203,14,False
9104204,11,False
9104205,12,False
9104206,14,False
9104207,13,False
9104208,14,False
9104209,9,False
9104210,10,False
9104211,11,False
9104212,10,False
9104213,14,False
9104214,10,False
9104215,14,False
9104216,12,False
9104217,12,False
9104218,7,False
9104219,8,False
9104220,14,False
9104221,12,False
9104222,13,False
9104223,9,False
9104224,11,False
9104225,13,False
9104226,13,False
9104227,9,False
9104228,16,False
9104229,12,False
9104230,13,False
9104231,11,False
9104232,8,False
9104233,14,False
9104234,12,False
9104235,11,False
9104236,12,False
9104237,11,False
9104238,10,False
9104239,13,False
9104240,10,False
9104241,12,False
9104242,11,False
9104243,13,False
9104244,12,False
9104245,12,False
9104246,12,False
9104247,10,False
9104248,13,False
9104249,11,False
9104250,11,False
9104251,14,False
9104252,9,False
9104253,10,False
9104254,13,False
9104255,12,False
9104256,14,False
9104257,9,False
9104258,16,False
9104259,10,False
9104260,11,False
9104261,14,False
9104262,12,False
9104263,14,False
9104264,12,False
9104265,12,False
9104266,10,False
9104267,12,False
9104268,12,False
9104269,11,False
9104270,13,False
9104271,14,False
9104272,12,False
9104273,14,False
9104274,13,False
9104275,10,False
9104276,12,False
9104277,10,False
9104278,14,False
9104279,12,False
9104280,13,False
9104281,11,False
9104282,10,False
9104283,11,False
9104284,8,False
9104285,13,False
9104286,14,False
9104287,16,False
9104288,14,False
9104289,12,False
9104290,12,False
9104291,14,False
9104292,16,False
9104293,14,False
9104294,12,False
9104295,14,False
9104296,13,False
9104297,11,False
9104298,14,False
9104299,12,False
9104300,14,False
9104301,12,False
9104302,10,False
9104303,10,False
9104304,9,False
9104305,12,False
9104306,14,False
9104307,14,False
9104308,10,False
9104309,12,False
9104310,12,False
9104311,8,False
9104312,12,False
9104313,11,False
9104314,14,False
9104315,12,False
9104316,12,False
9104317,14,False
9104318,11,False
9104319,8,False
9104320,12,False
9104321,11,False
9104322,9,False
9104323,10,False
9104324,11,False
9104325,15,False
9104326,10,False
9104327,12,False
9104328,12,False
9104329,4,False
9104330,14,False
9104331,12,False
9104332,12,False
9104333,12,False
9104334,12,False
9104335,14,False
9104336,12,False
9104337,14,False
9104338,14,False
9104339,9,False
9104340,14,False
9104341,14,False
9104342,12,False
9104343,14,False
9104344,16,False
9104345,12,False
9104346,13,False
9104347,9,False
9104348,12,False
9104349,11,False
9104350,12,False
9104351,10,False
9104352,16,False
9104353,14,False
9104354,13,False
9104355,14,False
9104356,12,False
9104357,12,False
9104358,14,False
9104359,10,False
9104360,10,False
9104361,11,False
9104362,10,False
9104363,11,False
9104364,14,False
9104365,14,False
9104366,14,False
9104367,13,False
9104368,9,False
9104369,8,False
9104370,13,False
9104371,8,False
9104372,13,False
9104373,12,False
9104374,9,False
9104375,12,False
9104376,13,False
9104377,14,False
9104378,13,False
9104379,14,False
9104380,13,False
9104381,14,False
9104382,12,False
9104383,10,False
9104384,11,False
9104385,14,False
9104386,12,False
9104387,12,False
9104388,13,False
9104389,10,False
9104390,13,False
9104391,12,False
9104392,14,False
9104393,9,False
9104394,12,False
9104395,10,False
9104396,12,False
9104397,12,False
9104398,11,False
9104399,10,False
9104400,12,False
9104401,11,False
9104402,14,False
9104403,17,False
9104404,14,False
9104405,12,False
9104406,14,False
9104407,14,False
9104408,14,False
9104409,10,False
9104410,11,False
9104411,11,False
9104412,13,False
9104413,16,False
9104414,12,False
9104415,12,False
9104416,11,False
9104417,8,False
9104418,12,False
9104419,12,False
9104420,13,False
9104421,14,False
9104422,13,False
9104423,14,False
9104424,10,False
9104425,9,False
9104426,12,False
9104427,13,False
9104428,14,False
9104429,14,False
9104430,12,False
9104431,14,False
9104432,12,False
9104433,16,False
9104434,11,False
9104435,11,False
9104436,14,False
9104437,11,False
9104438,12,False
9104439,9,False
9104440,11,False
9104441,16,False
9104442,11,False
9104443,11,False
9104444,12,False
9104445,13,False
9104446,13,False
9104447,16,False
9104448,14,False
9104449,11,False
9104450,10,False
9104451,9,False
9104452,13,False
9104453,12,False
9104454,11,False
9104455,11,False
9104456,11,False
9104457,10,False
9104458,14,False
9104459,12,False
9104460,12,False
9104461,10,False
9104462,9,False
9104463,11,False
9104464,10,False
9104465,12,False
9104466,10,False
9104467,16,False
9104468,14,False
9104469,12,False
9104470,12,False
9104471,12,False
9104472,12,False
9104473,12,False
9104474,12,False
9104475,10,False
9104476,14,False
9104477,12,False
9104478,12,False
9104479,10,False
9104480,12,False
9104481,14,False
9104482,12,False
9104483,14,False
9104484,10,False
9104485,12,False
9104486,10,False
9104487,12,False
9104488,10,False
9104489,9,False
9104490,14,False
9104491,12,False
9104492,12,False
9104493,16,False
9104494,13,False
9104495,12,False
9104496,12,False
9104497,10,False
9104498,12,False
9104499,12,False
9104500,9,False
9104501,11,False
9104502,14,False
9104503,10,False
9104504,8,False
9104505,12,False
9104506,14,False
9104507,12,False
9104508,12,False
9104509,14,False
9104510,10,False
9104511,12,False
9104512,13,False
9104513,14,False
9104514,10,False
9104515,9,False
9104516,16,False
9104517,12,False
9104518,12,False
9104519,12,False
9104520,12,False
9104521,16,False
9104522,11,False
9104523,12,False
9104524,11,False
9104525,13,False
9104526,10,False
9104527,14,False
9104528,11,False
9104529,13,False
9104530,10,False
9104531,12,False
9104532,11,False
9104533,12,False
9104534,11,False
9104535,16,False
9104536,11,False
9104537,12,False
9104538,12,False
9104539,13,False
9104540,14,False
9104541,12,False
9104542,12,False
9104543,13,False
9104544,12,False
9104545,14,False
9104546,11,False
9104547,10,False
9104548,16,False
9104549,10,False
9104550,9,False
9104551,14,False
9104552,10,False
9104553,12,False
9104554,9,False
9104555,10,False
9104556,11,False
9104557,11,False
9104558,13,False
9104559,12,False
9104560,11,False
9104561,10,False
9104562,16,False
9104563,10,False
9104564,11,False
9104565,12,False
9104566,12,False
9104567,11,False
9104568,15,False
9104569,14,False
9104570,12,False
9104571,14,False
9104572,11,False
9104573,10,False
9104574,12,False
9104575,12,False
9104576,11,False
9104577,12,False
9104578,13,False
9104579,12,False
9104580,11,False
9104581,9,False
9104582,12,False
9104583,10,False
9104584,8,False
9104585,12,False
9104586,13,False
9104587,10,False
9104588,11,False
9104589,11,False
9104590,12,False
9104591,10,False
9104592,12,False
9104593,13,False
9104594,14,False
9104595,11,False
9104596,11,False
9104597,13,False
9104598,15,False
9104599,11,False
9104600,11,False
9104601,14,False
9104602,9,False
9104603,11,False
9104604,10,False
9104605,14,False
9104606,12,False
9104607,12,False
9104608,14,False
9104609,12,False
9104610,10,False
9104611,8,False
9104612,10,False
9104613,12,False
9104614,14,False
9104615,12,False
9104616,12,False
9104617,10,False
9104618,9,False
9104619,12,False
9104620,14,False
9104621,10,False
9104622,15,False
9104623,11,False
9104624,10,False
9104625,13,False
9104626,10,False
9104627,10,False
9104628,15,False
9104629,12,False
9104630,14,False
9104631,14,False
9104632,11,False
9104633,10,False
9104634,13,False
9104635,11,False
9104636,13,False
9104637,12,False
9104638,14,False
9104639,10,False
9104640,10,False
9104641,10,False
9104642,12,False
9104643,10,False
9104644,13,False
9104645,14,False
9104646,12,False
9104647,10,False
9104648,12,False
9104649,10,False
9104650,11,False
9104651,12,False
9104652,9,False
9104653,12,False
9104654,16,False
9104655,13,False
9104656,9,False
9104657,14,False
9104658,12,False
9104659,14,False
9104660,12,False
9104661,13,False
9104662,14,False
9104663,10,False
9104664,10,False
9104665,10,False
9104666,10,False
9104667,12,False
9104668,14,False
9104669,10,False
9104670,11,False
9104671,16,False
9104672,11,False
9104673,12,False
9104674,14,False
9104675,13,False
9104676,14,False
9104677,11,False
9104678,12,False
9104679,12,False
9104680,9,False
9104681,14,False
9104682,12,False
9104683,12,False
9104684,11,False
9104685,9,False
9104686,12,False
9104687,11,False
9104688,10,False
9104689,12,False
9104690,8,False
9104691,14,False
9104692,9,False
9104693,16,False
9104694,12,False
9104695,7,False
9104696,8,False
9104697,14,False
9104698,10,False
9104699,10,False
9104700,12,False
9104701,18,False
9104702,12,False
9104703,9,False
9104704,12,False
9104705,12,False
9104706,12,False
9104707,14,False
9104708,13,False
9104709,12,False
9104710,12,False
9104711,12,False
9104712,9,False
9104713,13,False
9104714,8,False
9104715,10,False
9104716,12,False
9104717,11,False
9104718,12,False
9104719,12,False
9104720,12,False
9104721,10,False
9104722,16,False
9104723,12,False
9104724,13,False
9104725,10,False
9104726,12,False
9104727,12,False
9104728,11,False
9104729,12,False
9104730,10,False
9104731,13,False
9104732,15,False
9104733,16,False
9104734,12,False
9104735,11,False
9104736,11,False
9104737,13,False
9104738,10,False
9104739,14,False
9104740,10,False
9104741,14,False
9104742,12,False
9104743,11,False
9104744,10,False
9104745,12,False
9104746,12,False
9104747,12,False
9104748,12,False
9104749,12,False
9104750,14,False
9104751,11,False
9104752,9,False
9104753,10,False
9104754,13,False
9104755,10,False
9104756,14,False
9104757,10,False
9104758,14,False
9104759,10,False
9104760,12,False
9104761,10,False
9104762,11,False
9104763,10,False
9104764,14,False
9104765,9,False
9104766,14,False
9104767,12,False
9104768,11,False
9104769,12,False
9104770,12,False
9104771,9,False
9104772,12,False
9104773,11,False
9104774,12,False
9104775,16,False
9104776,14,False
9104777,9,False
9104778,11,False
9104779,11,False
9104780,10,False
9104781,10,False
9104782,11,False
9104783,10,False
9104784,12,False
9104785,14,False
9104786,12,False
9104787,12,False
9104788,14,False
9104789,14,False
9104790,14,False
9104791,14,False
9104792,10,False
9104793,11,False
9104794,11,False
9104795,11,False
9104796,11,False
9104797,14,False
9104798,12,False
9104799,12,False
9104800,12,False
9104801,14,False
9104802,14,False
9104803,11,False
9104804,11,False
9104805,12,False
9104806,14,False
9104807,10,False
9104808,9,False
9104809,11,False
9104810,12,False
9104811,10,False
9104812,13,False
9104813,14,False
9104814,11,False
9104815,12,False
9104816,12,False
9104817,13,False
9104818,11,False
9104819,14,False
9104820,12,False
9104821,12,False
9104822,14,False
9104823,16,False
9104824,14,False
9104825,12,False
9104826,12,False
9104827,16,False
9104828,10,False
9104829,14,False
9104830,12,False
9104831,9,False
9104832,15,False
9104833,12,False
9104834,11,False
9104835,10,False
9104836,12,False
9104837,11,False
9104838,13,False
9104839,14,False
9104840,16,False
9104841,9,False
9104842,16,False
9104843,12,False
9104844,11,False
9104845,11,False
9104846,9,False
9104847,15,False
9104848,14,False
9104849,10,False
9104850,11,False
9104851,14,False
9104852,12,False
9104853,10,False
9104854,12,False
9104855,11,False
9104856,9,False
9104857,12,False
9104858,14,False
9104859,13,False
9104860,10,False
9104861,14,False
9104862,16,False
9104863,14,False
9104864,8,False
9104865,10,False
9104866,14,False
9104867,14,False
9104868,11,False
9104869,14,False
9104870,11,False
9104871,11,False
9104872,12,False
9104873,16,False
9104874,10,False
9104875,14,False
9104876,12,False
9104877,13,False
9104878,14,False
9104879,10,False
9104880,12,False
9104881,11,False
9104882,14,False
9104883,14,False
9104884,12,False
9104885,10,False
9104886,12,False
9104887,11,False
9104888,12,False
9104889,11,False
9104890,14,False
9104891,12,False
9104892,15,False
9104893,11,False
9104894,16,False
9104895,13,False
9104896,14,False
9104897,14,False
9104898,12,False
9104899,11,False
9104900,12,False
9104901,12,False
9104902,10,False
9104903,6,False
9104904,12,False
9104905,15,False
9104906,14,False
9104907,16,False
9104908,11,False
9104909,14,False
9104910,10,False
9104911,11,False
9104912,16,False
9104913,13,False
9104914,10,False
9104915,12,False
9104916,9,False
9104917,10,False
9104918,14,False
9104919,12,False
9104920,14,False
9104921,12,False
9104922,12,False
9104923,12,False
9104924,18,False
9104925,11,False
9104926,12,False
9104927,12,False
9104928,12,False
9104929,8,False
9104930,10,False
9104931,11,False
9104932,13,False
9104933,12,False
9104934,8,False
9104935,12,False
9104936,10,False
9104937,9,False
9104938,11,False
9104939,12,False
9104940,12,False
9104941,15,False
9104942,12,False
9104943,12,False
9104944,12,False
9104945,12,False
9104946,15,False
9104947,13,False
9104948,16,False
9104949,10,False
9104950,14,False
9104951,12,False
9104952,14,False
9104953,10,False
9104954,12,False
9104955,14,False
9104956,8,False
9104957,12,False
9104958,12,False
9104959,12,False
9104960,12,False
9104961,13,False
9104962,13,False
9104963,13,False
9104964,11,False
9104965,11,False
9104966,14,False
9104967,8,False
9104968,10,False
9104969,13,False
9104970,13,False
9104971,12,False
9104972,14,False
9104973,16,False
9104974,12,False
9104975,9,False
9104976,13,False
9104977,14,False
9104978,12,False
9104979,14,False
9104980,12,False
9104981,13,False
9104982,12,False
9104983,12,False
9104984,12,False
9104985,13,False
9104986,14,False
9104987,8,False
9104988,12,False
9104989,12,False
9104990,14,False
9104991,8,False
9104992,12,False
9104993,13,False
9104994,14,False
9104995,16,False
9104996,12,False
9104997,14,False
9104998,10,False
9104999,9,False
9105000,11,False
9105001,11,False
9105002,13,False
9105003,10,False
9105004,12,False
9105005,12,False
9105006,14,False
9105007,14,False
9105008,14,False
9105009,18,False
9105010,16,False
9105011,14,False
9105012,10,False
9105013,10,False
9105014,9,False
9105015,10,False
9105016,11,False
9105017,9,False
9105018,12,False
9105019,11,False
9105020,8,False
9105021,10,False
9105022,16,False
9105023,16,False
9105024,12,False
9105025,12,False
9105026,10,False
9105027,8,False
9105028,14,False
9105029,11,False
9105030,9,False
9105031,11,False
9105032,14,False
9105033,13,False
9105034,8,False
9105035,16,False
9105036,10,False
9105037,11,False
9105038,10,False
9105039,11,False
9105040,12,False
9105041,14,False
9105042,11,False
9105043,14,False
9105044,16,False
9105045,8,False
9105046,16,False
9105047,9,False
9105048,13,False
9105049,9,False
9105050,12,False
9105051,11,False
9105052,11,False
9105053,11,False
9105054,11,False
9105055,14,False
9105056,10,False
9105057,12,False
9105058,12,False
9105059,14,False
9105060,12,False
9105061,10,False
9105062,11,False
9105063,14,False
9105064,14,False
9105065,16,False
9105066,12,False
9105067,10,False
9105068,12,False
9105069,14,False
9105070,11,False
9105071,12,False
9105072,15,False
9105073,14,False
9105074,12,False
9105075,14,False
9105076,12,False
9105077,11,False
9105078,8,False
9105079,13,False
9105080,9,False
9105081,12,False
9105082,14,False
9105083,14,False
9105084,11,False
9105085,12,False
9105086,16,False
9105087,10,False
9105088,14,False
9105089,10,False
9105090,11,False
9105091,12,False
9105092,11,False
9105093,12,False
9105094,16,False
9105095,15,False
9105096,11,False
9105097,11,False
9105098,10,False
9105099,14,False
9105100,14,False
9105101,12,False
9105102,9,False
9105103,12,False
9105104,13,False
9105105,12,False
9105106,14,False
9105107,12,False
9105108,11,False
9105109,12,False
9105110,14,False
9105111,14,False
9105112,11,False
9105113,16,False
9105114,11,False
9105115,10,False
9105116,8,False
9105117,8,False
9105118,11,False
9105119,14,False
9105120,14,False
9105121,13,False
9105122,14,False
9105123,12,False
9105124,14,False
9105125,16,False
9105126,12,False
9105127,11,False
9105128,14,False
9105129,9,False
9105130,12,False
9105131,10,False
9105132,13,False
9105133,9,False
9105134,13,False
9105135,12,False
9105136,10,False
9105137,12,False
9105138,10,False
9105139,12,False
9105140,13,False
9105141,12,False
9105142,14,False
9105143,12,False
9105144,14,False
9105145,13,False
9105146,12,False
9105147,14,False
9105148,12,False
9105149,12,False
9105150,9,False
9105151,11,False
9105152,12,False
9105153,13,False
9105154,10,False
9105155,10,False
9105156,10,False
9105157,12,False
9105158,8,False
9105159,12,False
9105160,13,False
9105161,16,False
9105162,14,False
9105163,12,False
9105164,14,False
9105165,12,False
9105166,10,False
9105167,12,False
9105168,10,False
9105169,12,False
9105170,11,False
9105171,14,False
9105172,14,False
9105173,16,False
9105174,10,False
9105175,12,False
9105176,13,False
9105177,9,False
9105178,13,False
9105179,16,False
9105180,7,False
9105181,12,False
9105182,14,False
9105183,11,False
9105184,12,False
9105185,8,False
9105186,13,False
9105187,10,False
9105188,14,False
9105189,10,False
9105190,12,False
9105191,11,False
9105192,13,False
9105193,16,False
9105194,13,False
9105195,16,False
9105196,16,False
9105197,12,False
9105198,10,False
9105199,13,False
9105200,9,False
9105201,14,False
9105202,12,False
9105203,10,False
9105204,16,False
9105205,14,False
9105206,12,False
9105207,10,False
9105208,12,False
9105209,11,False
9105210,11,False
9105211,14,False
9105212,10,False
9105213,11,False
9105214,13,False
9105215,10,False
9105216,12,False
9105217,14,False
9105218,14,False
9105219,10,False
9105220,10,False
9105221,11,False
9105222,14,False
9105223,12,False
9105224,14,False
9105225,14,False
9105226,10,False
9105227,11,False
9105228,12,False
9105229,14,False
9105230,14,False
9105231,14,False
9105232,16,False
9105233,8,False
9105234,13,False
9105235,13,False
9105236,16,False
9105237,11,False
9105238,13,False
9105239,12,False
9105240,10,False
9105241,10,False
