策略,是否失败,总分,回合数,seed,达到12+,达到14+
neural_ai,True,0,14,1201392,0,0
neural_ai,True,0,7,1201393,0,0
neural_ai,True,0,14,1201394,0,0
neural_ai,True,0,7,1201395,0,0
neural_ai,True,0,14,1201396,0,0
neural_ai,True,0,7,1201397,0,0
neural_ai,True,0,14,1201398,0,0
neural_ai,True,0,14,1201399,0,0
neural_ai,True,0,7,1201400,0,0
neural_ai,True,0,14,1201401,0,0
neural_ai,True,0,14,1201402,0,0
neural_ai,True,0,7,1201403,0,0
neural_ai,True,0,14,1201404,0,0
neural_ai,True,0,7,1201405,0,0
neural_ai,True,0,14,1201406,0,0
neural_ai,False,6,21,1201407,0,0
neural_ai,True,0,14,1201408,0,0
neural_ai,True,0,7,1201409,0,0
neural_ai,True,0,7,1201410,0,0
neural_ai,True,0,7,1201411,0,0
neural_ai,True,0,14,1201412,0,0
neural_ai,True,0,14,1201413,0,0
neural_ai,True,0,14,1201414,0,0
neural_ai,True,0,14,1201415,0,0
neural_ai,False,7,21,1201416,0,0
neural_ai,True,0,7,1201417,0,0
neural_ai,False,6,21,1201418,0,0
neural_ai,True,0,7,1201419,0,0
neural_ai,False,9,21,1201420,0,0
neural_ai,True,0,14,1201421,0,0
neural_ai,True,0,7,1201422,0,0
neural_ai,False,9,21,1201423,0,0
neural_ai,True,0,7,1201424,0,0
neural_ai,True,0,7,1201425,0,0
neural_ai,True,0,7,1201426,0,0
neural_ai,True,0,7,1201427,0,0
neural_ai,True,0,7,1201428,0,0
neural_ai,True,0,7,1201429,0,0
neural_ai,False,5,21,1201430,0,0
neural_ai,True,0,7,1201431,0,0
neural_ai,False,7,21,1201432,0,0
neural_ai,True,0,14,1201433,0,0
neural_ai,False,8,21,1201434,0,0
neural_ai,True,0,7,1201435,0,0
neural_ai,True,0,7,1201436,0,0
neural_ai,True,0,7,1201437,0,0
neural_ai,True,0,14,1201438,0,0
neural_ai,True,0,7,1201439,0,0
neural_ai,True,0,7,1201440,0,0
neural_ai,True,0,7,1201441,0,0
neural_ai,False,3,21,1201442,0,0
neural_ai,True,0,14,1201443,0,0
neural_ai,True,0,7,1201444,0,0
neural_ai,True,0,7,1201445,0,0
neural_ai,True,0,7,1201446,0,0
neural_ai,True,0,7,1201447,0,0
neural_ai,True,0,14,1201448,0,0
neural_ai,True,0,7,1201449,0,0
neural_ai,True,0,7,1201450,0,0
neural_ai,True,0,7,1201451,0,0
neural_ai,True,0,7,1201452,0,0
neural_ai,True,0,14,1201453,0,0
neural_ai,False,9,21,1201454,0,0
neural_ai,True,0,14,1201455,0,0
neural_ai,True,0,7,1201456,0,0
neural_ai,True,0,14,1201457,0,0
neural_ai,True,0,14,1201458,0,0
neural_ai,True,0,14,1201459,0,0
neural_ai,True,0,7,1201460,0,0
neural_ai,True,0,7,1201461,0,0
neural_ai,False,9,21,1201462,0,0
neural_ai,False,9,21,1201463,0,0
neural_ai,True,0,14,1201464,0,0
neural_ai,True,0,14,1201465,0,0
neural_ai,True,0,14,1201466,0,0
neural_ai,True,0,14,1201467,0,0
neural_ai,True,0,7,1201468,0,0
neural_ai,True,0,14,1201469,0,0
neural_ai,True,0,7,1201470,0,0
neural_ai,True,0,14,1201471,0,0
neural_ai,True,0,7,1201472,0,0
neural_ai,True,0,7,1201473,0,0
neural_ai,True,0,7,1201474,0,0
neural_ai,True,0,7,1201475,0,0
neural_ai,True,0,7,1201476,0,0
neural_ai,True,0,7,1201477,0,0
neural_ai,True,0,14,1201478,0,0
neural_ai,True,0,14,1201479,0,0
neural_ai,True,0,21,1201480,0,0
neural_ai,True,0,7,1201481,0,0
neural_ai,True,0,7,1201482,0,0
neural_ai,False,5,21,1201483,0,0
neural_ai,True,0,7,1201484,0,0
neural_ai,True,0,7,1201485,0,0
neural_ai,True,0,14,1201486,0,0
neural_ai,True,0,14,1201487,0,0
neural_ai,True,0,7,1201488,0,0
neural_ai,False,6,21,1201489,0,0
neural_ai,True,0,14,1201490,0,0
neural_ai,True,0,7,1201491,0,0
neural_ai,True,0,7,1201492,0,0
neural_ai,False,4,21,1201493,0,0
neural_ai,True,0,14,1201494,0,0
neural_ai,True,0,14,1201495,0,0
neural_ai,True,0,14,1201496,0,0
neural_ai,True,0,14,1201497,0,0
neural_ai,True,0,7,1201498,0,0
neural_ai,True,0,14,1201499,0,0
neural_ai,True,0,7,1201500,0,0
neural_ai,True,0,14,1201501,0,0
neural_ai,True,0,14,1201502,0,0
neural_ai,True,0,14,1201503,0,0
neural_ai,True,0,14,1201504,0,0
neural_ai,True,0,14,1201505,0,0
neural_ai,True,0,14,1201506,0,0
neural_ai,True,0,7,1201507,0,0
neural_ai,True,0,7,1201508,0,0
neural_ai,True,0,14,1201509,0,0
neural_ai,False,9,21,1201510,0,0
neural_ai,True,0,14,1201511,0,0
neural_ai,True,0,14,1201512,0,0
neural_ai,True,0,7,1201513,0,0
neural_ai,True,0,7,1201514,0,0
neural_ai,False,6,21,1201515,0,0
neural_ai,True,0,7,1201516,0,0
neural_ai,False,7,21,1201517,0,0
neural_ai,True,0,7,1201518,0,0
neural_ai,True,0,14,1201519,0,0
neural_ai,True,0,14,1201520,0,0
neural_ai,True,0,14,1201521,0,0
neural_ai,True,0,14,1201522,0,0
neural_ai,True,0,14,1201523,0,0
neural_ai,True,0,14,1201524,0,0
neural_ai,True,0,14,1201525,0,0
neural_ai,False,10,21,1201526,0,0
neural_ai,True,0,21,1201527,0,0
neural_ai,True,0,7,1201528,0,0
neural_ai,True,0,14,1201529,0,0
neural_ai,True,0,7,1201530,0,0
neural_ai,True,0,7,1201531,0,0
neural_ai,True,0,14,1201532,0,0
neural_ai,True,0,14,1201533,0,0
neural_ai,True,0,7,1201534,0,0
neural_ai,False,7,21,1201535,0,0
neural_ai,True,0,7,1201536,0,0
neural_ai,True,0,7,1201537,0,0
neural_ai,True,0,7,1201538,0,0
neural_ai,True,0,14,1201539,0,0
neural_ai,True,0,7,1201540,0,0
neural_ai,True,0,14,1201541,0,0
neural_ai,True,0,7,1201542,0,0
neural_ai,True,0,14,1201543,0,0
neural_ai,True,0,7,1201544,0,0
neural_ai,True,0,7,1201545,0,0
neural_ai,True,0,7,1201546,0,0
neural_ai,True,0,21,1201547,0,0
neural_ai,True,0,7,1201548,0,0
neural_ai,True,0,7,1201549,0,0
neural_ai,True,0,14,1201550,0,0
neural_ai,True,0,7,1201551,0,0
neural_ai,True,0,7,1201552,0,0
neural_ai,True,0,7,1201553,0,0
neural_ai,True,0,14,1201554,0,0
neural_ai,False,9,21,1201555,0,0
neural_ai,False,6,21,1201556,0,0
neural_ai,True,0,7,1201557,0,0
neural_ai,True,0,7,1201558,0,0
neural_ai,False,6,21,1201559,0,0
neural_ai,True,0,14,1201560,0,0
neural_ai,True,0,7,1201561,0,0
neural_ai,True,0,14,1201562,0,0
neural_ai,False,9,21,1201563,0,0
neural_ai,True,0,7,1201564,0,0
neural_ai,True,0,7,1201565,0,0
neural_ai,True,0,7,1201566,0,0
neural_ai,False,9,21,1201567,0,0
neural_ai,False,7,21,1201568,0,0
neural_ai,False,8,21,1201569,0,0
neural_ai,True,0,7,1201570,0,0
neural_ai,True,0,14,1201571,0,0
neural_ai,True,0,7,1201572,0,0
neural_ai,True,0,14,1201573,0,0
neural_ai,True,0,7,1201574,0,0
neural_ai,True,0,21,1201575,0,0
neural_ai,True,0,7,1201576,0,0
neural_ai,True,0,7,1201577,0,0
neural_ai,True,0,7,1201578,0,0
neural_ai,True,0,7,1201579,0,0
neural_ai,True,0,7,1201580,0,0
neural_ai,True,0,7,1201581,0,0
neural_ai,False,9,21,1201582,0,0
neural_ai,True,0,7,1201583,0,0
neural_ai,True,0,7,1201584,0,0
neural_ai,True,0,7,1201585,0,0
neural_ai,True,0,7,1201586,0,0
neural_ai,True,0,7,1201587,0,0
neural_ai,True,0,7,1201588,0,0
neural_ai,True,0,14,1201589,0,0
neural_ai,True,0,7,1201590,0,0
neural_ai,True,0,14,1201591,0,0
neural_ai,True,0,14,1201592,0,0
neural_ai,True,0,14,1201593,0,0
neural_ai,True,0,14,1201594,0,0
neural_ai,True,0,7,1201595,0,0
neural_ai,True,0,14,1201596,0,0
neural_ai,True,0,21,1201597,0,0
neural_ai,True,0,14,1201598,0,0
neural_ai,True,0,7,1201599,0,0
neural_ai,True,0,14,1201600,0,0
neural_ai,True,0,14,1201601,0,0
neural_ai,True,0,7,1201602,0,0
neural_ai,False,9,21,1201603,0,0
neural_ai,True,0,14,1201604,0,0
neural_ai,False,7,21,1201605,0,0
neural_ai,True,0,7,1201606,0,0
neural_ai,True,0,14,1201607,0,0
neural_ai,True,0,14,1201608,0,0
neural_ai,False,6,21,1201609,0,0
neural_ai,True,0,7,1201610,0,0
neural_ai,False,7,21,1201611,0,0
neural_ai,True,0,7,1201612,0,0
neural_ai,False,7,21,1201613,0,0
neural_ai,True,0,7,1201614,0,0
neural_ai,False,7,21,1201615,0,0
neural_ai,True,0,7,1201616,0,0
neural_ai,True,0,7,1201617,0,0
neural_ai,True,0,7,1201618,0,0
neural_ai,True,0,7,1201619,0,0
neural_ai,True,0,7,1201620,0,0
neural_ai,True,0,7,1201621,0,0
neural_ai,True,0,14,1201622,0,0
neural_ai,True,0,7,1201623,0,0
neural_ai,True,0,14,1201624,0,0
neural_ai,True,0,7,1201625,0,0
neural_ai,True,0,7,1201626,0,0
neural_ai,True,0,7,1201627,0,0
neural_ai,True,0,7,1201628,0,0
neural_ai,True,0,7,1201629,0,0
neural_ai,True,0,7,1201630,0,0
neural_ai,True,0,14,1201631,0,0
neural_ai,True,0,7,1201632,0,0
neural_ai,True,0,7,1201633,0,0
neural_ai,True,0,7,1201634,0,0
neural_ai,True,0,7,1201635,0,0
neural_ai,False,8,21,1201636,0,0
neural_ai,True,0,7,1201637,0,0
neural_ai,False,5,21,1201638,0,0
neural_ai,True,0,7,1201639,0,0
neural_ai,True,0,7,1201640,0,0
neural_ai,True,0,7,1201641,0,0
neural_ai,True,0,14,1201642,0,0
neural_ai,True,0,7,1201643,0,0
neural_ai,True,0,7,1201644,0,0
neural_ai,True,0,7,1201645,0,0
neural_ai,True,0,7,1201646,0,0
neural_ai,True,0,7,1201647,0,0
neural_ai,True,0,14,1201648,0,0
neural_ai,True,0,7,1201649,0,0
neural_ai,True,0,7,1201650,0,0
neural_ai,True,0,7,1201651,0,0
neural_ai,True,0,7,1201652,0,0
neural_ai,True,0,14,1201653,0,0
neural_ai,True,0,14,1201654,0,0
neural_ai,False,8,21,1201655,0,0
neural_ai,True,0,7,1201656,0,0
neural_ai,True,0,7,1201657,0,0
neural_ai,True,0,7,1201658,0,0
neural_ai,False,6,21,1201659,0,0
neural_ai,False,7,21,1201660,0,0
neural_ai,True,0,7,1201661,0,0
neural_ai,False,5,21,1201662,0,0
neural_ai,True,0,7,1201663,0,0
neural_ai,True,0,7,1201664,0,0
neural_ai,True,0,7,1201665,0,0
neural_ai,True,0,7,1201666,0,0
neural_ai,True,0,7,1201667,0,0
neural_ai,True,0,14,1201668,0,0
neural_ai,True,0,14,1201669,0,0
neural_ai,False,6,21,1201670,0,0
neural_ai,True,0,14,1201671,0,0
neural_ai,True,0,14,1201672,0,0
neural_ai,True,0,7,1201673,0,0
neural_ai,True,0,14,1201674,0,0
neural_ai,True,0,7,1201675,0,0
neural_ai,False,7,21,1201676,0,0
neural_ai,True,0,7,1201677,0,0
neural_ai,True,0,7,1201678,0,0
neural_ai,True,0,14,1201679,0,0
neural_ai,True,0,7,1201680,0,0
neural_ai,True,0,14,1201681,0,0
neural_ai,True,0,7,1201682,0,0
neural_ai,False,9,21,1201683,0,0
neural_ai,True,0,14,1201684,0,0
neural_ai,True,0,14,1201685,0,0
neural_ai,True,0,7,1201686,0,0
neural_ai,True,0,7,1201687,0,0
neural_ai,True,0,7,1201688,0,0
neural_ai,True,0,14,1201689,0,0
neural_ai,True,0,14,1201690,0,0
neural_ai,True,0,7,1201691,0,0
neural_ai,True,0,7,1201692,0,0
neural_ai,True,0,14,1201693,0,0
neural_ai,True,0,14,1201694,0,0
neural_ai,True,0,14,1201695,0,0
neural_ai,True,0,7,1201696,0,0
neural_ai,True,0,7,1201697,0,0
neural_ai,True,0,7,1201698,0,0
neural_ai,True,0,7,1201699,0,0
neural_ai,True,0,7,1201700,0,0
neural_ai,True,0,7,1201701,0,0
neural_ai,False,7,21,1201702,0,0
neural_ai,True,0,7,1201703,0,0
neural_ai,True,0,7,1201704,0,0
neural_ai,True,0,7,1201705,0,0
neural_ai,True,0,7,1201706,0,0
neural_ai,True,0,7,1201707,0,0
neural_ai,True,0,7,1201708,0,0
neural_ai,True,0,14,1201709,0,0
neural_ai,True,0,7,1201710,0,0
neural_ai,True,0,14,1201711,0,0
neural_ai,True,0,7,1201712,0,0
neural_ai,True,0,14,1201713,0,0
neural_ai,True,0,14,1201714,0,0
neural_ai,False,6,21,1201715,0,0
neural_ai,True,0,14,1201716,0,0
neural_ai,True,0,14,1201717,0,0
neural_ai,True,0,14,1201718,0,0
neural_ai,False,7,21,1201719,0,0
neural_ai,True,0,7,1201720,0,0
neural_ai,False,6,21,1201721,0,0
neural_ai,True,0,7,1201722,0,0
neural_ai,True,0,7,1201723,0,0
neural_ai,True,0,7,1201724,0,0
neural_ai,True,0,7,1201725,0,0
neural_ai,True,0,7,1201726,0,0
neural_ai,True,0,14,1201727,0,0
neural_ai,False,7,21,1201728,0,0
neural_ai,True,0,14,1201729,0,0
neural_ai,False,6,21,1201730,0,0
neural_ai,True,0,7,1201731,0,0
neural_ai,True,0,7,1201732,0,0
neural_ai,True,0,7,1201733,0,0
neural_ai,True,0,7,1201734,0,0
neural_ai,True,0,7,1201735,0,0
neural_ai,True,0,7,1201736,0,0
neural_ai,False,9,21,1201737,0,0
neural_ai,True,0,14,1201738,0,0
neural_ai,True,0,7,1201739,0,0
neural_ai,True,0,7,1201740,0,0
neural_ai,True,0,7,1201741,0,0
neural_ai,True,0,7,1201742,0,0
neural_ai,True,0,7,1201743,0,0
neural_ai,True,0,7,1201744,0,0
neural_ai,True,0,14,1201745,0,0
neural_ai,True,0,7,1201746,0,0
neural_ai,True,0,14,1201747,0,0
neural_ai,True,0,7,1201748,0,0
neural_ai,True,0,7,1201749,0,0
neural_ai,True,0,7,1201750,0,0
neural_ai,False,7,21,1201751,0,0
neural_ai,True,0,7,1201752,0,0
neural_ai,True,0,14,1201753,0,0
neural_ai,True,0,14,1201754,0,0
neural_ai,True,0,14,1201755,0,0
neural_ai,True,0,14,1201756,0,0
neural_ai,True,0,7,1201757,0,0
neural_ai,True,0,7,1201758,0,0
neural_ai,True,0,14,1201759,0,0
neural_ai,True,0,7,1201760,0,0
neural_ai,True,0,7,1201761,0,0
neural_ai,True,0,7,1201762,0,0
neural_ai,False,6,21,1201763,0,0
neural_ai,True,0,14,1201764,0,0
neural_ai,False,9,21,1201765,0,0
neural_ai,True,0,7,1201766,0,0
neural_ai,True,0,7,1201767,0,0
neural_ai,True,0,7,1201768,0,0
neural_ai,True,0,14,1201769,0,0
neural_ai,True,0,14,1201770,0,0
neural_ai,True,0,14,1201771,0,0
neural_ai,True,0,7,1201772,0,0
neural_ai,False,6,21,1201773,0,0
neural_ai,True,0,7,1201774,0,0
neural_ai,True,0,7,1201775,0,0
neural_ai,True,0,7,1201776,0,0
neural_ai,True,0,14,1201777,0,0
neural_ai,True,0,7,1201778,0,0
neural_ai,True,0,7,1201779,0,0
neural_ai,True,0,14,1201780,0,0
neural_ai,True,0,14,1201781,0,0
neural_ai,True,0,14,1201782,0,0
neural_ai,True,0,7,1201783,0,0
neural_ai,True,0,7,1201784,0,0
neural_ai,True,0,7,1201785,0,0
neural_ai,True,0,14,1201786,0,0
neural_ai,True,0,7,1201787,0,0
neural_ai,False,7,21,1201788,0,0
neural_ai,True,0,7,1201789,0,0
neural_ai,True,0,7,1201790,0,0
neural_ai,True,0,14,1201791,0,0
neural_ai,True,0,7,1201792,0,0
neural_ai,True,0,14,1201793,0,0
neural_ai,True,0,7,1201794,0,0
neural_ai,True,0,7,1201795,0,0
neural_ai,True,0,7,1201796,0,0
neural_ai,True,0,7,1201797,0,0
neural_ai,True,0,14,1201798,0,0
neural_ai,True,0,7,1201799,0,0
neural_ai,True,0,14,1201800,0,0
neural_ai,True,0,14,1201801,0,0
neural_ai,True,0,7,1201802,0,0
neural_ai,True,0,14,1201803,0,0
neural_ai,True,0,7,1201804,0,0
neural_ai,True,0,7,1201805,0,0
neural_ai,True,0,14,1201806,0,0
neural_ai,False,7,21,1201807,0,0
neural_ai,True,0,7,1201808,0,0
neural_ai,True,0,7,1201809,0,0
neural_ai,False,9,21,1201810,0,0
neural_ai,True,0,14,1201811,0,0
neural_ai,True,0,14,1201812,0,0
neural_ai,True,0,7,1201813,0,0
neural_ai,True,0,14,1201814,0,0
neural_ai,True,0,7,1201815,0,0
neural_ai,True,0,7,1201816,0,0
neural_ai,True,0,7,1201817,0,0
neural_ai,True,0,14,1201818,0,0
neural_ai,True,0,7,1201819,0,0
neural_ai,False,6,21,1201820,0,0
neural_ai,True,0,14,1201821,0,0
neural_ai,True,0,7,1201822,0,0
neural_ai,True,0,14,1201823,0,0
neural_ai,True,0,7,1201824,0,0
neural_ai,True,0,7,1201825,0,0
neural_ai,True,0,14,1201826,0,0
neural_ai,True,0,14,1201827,0,0
neural_ai,True,0,7,1201828,0,0
neural_ai,True,0,7,1201829,0,0
neural_ai,True,0,14,1201830,0,0
neural_ai,True,0,7,1201831,0,0
neural_ai,True,0,14,1201832,0,0
neural_ai,True,0,7,1201833,0,0
neural_ai,True,0,7,1201834,0,0
neural_ai,True,0,14,1201835,0,0
neural_ai,True,0,7,1201836,0,0
neural_ai,True,0,7,1201837,0,0
neural_ai,True,0,7,1201838,0,0
neural_ai,True,0,7,1201839,0,0
neural_ai,True,0,7,1201840,0,0
neural_ai,True,0,7,1201841,0,0
neural_ai,True,0,7,1201842,0,0
neural_ai,False,7,21,1201843,0,0
neural_ai,True,0,7,1201844,0,0
neural_ai,True,0,7,1201845,0,0
neural_ai,True,0,7,1201846,0,0
neural_ai,False,7,21,1201847,0,0
neural_ai,True,0,14,1201848,0,0
neural_ai,True,0,7,1201849,0,0
neural_ai,True,0,14,1201850,0,0
neural_ai,True,0,7,1201851,0,0
neural_ai,True,0,7,1201852,0,0
neural_ai,True,0,7,1201853,0,0
neural_ai,True,0,14,1201854,0,0
neural_ai,False,9,21,1201855,0,0
neural_ai,True,0,14,1201856,0,0
neural_ai,True,0,7,1201857,0,0
neural_ai,True,0,7,1201858,0,0
neural_ai,True,0,14,1201859,0,0
neural_ai,True,0,7,1201860,0,0
neural_ai,False,6,21,1201861,0,0
neural_ai,True,0,14,1201862,0,0
neural_ai,True,0,14,1201863,0,0
neural_ai,True,0,7,1201864,0,0
neural_ai,True,0,7,1201865,0,0
neural_ai,True,0,14,1201866,0,0
neural_ai,True,0,7,1201867,0,0
neural_ai,True,0,14,1201868,0,0
neural_ai,True,0,7,1201869,0,0
neural_ai,True,0,7,1201870,0,0
neural_ai,True,0,7,1201871,0,0
neural_ai,True,0,7,1201872,0,0
neural_ai,True,0,7,1201873,0,0
neural_ai,True,0,14,1201874,0,0
neural_ai,True,0,14,1201875,0,0
neural_ai,True,0,14,1201876,0,0
neural_ai,False,8,21,1201877,0,0
neural_ai,True,0,14,1201878,0,0
neural_ai,True,0,7,1201879,0,0
neural_ai,True,0,14,1201880,0,0
neural_ai,True,0,7,1201881,0,0
neural_ai,True,0,7,1201882,0,0
neural_ai,True,0,14,1201883,0,0
neural_ai,False,5,21,1201884,0,0
neural_ai,True,0,7,1201885,0,0
neural_ai,True,0,7,1201886,0,0
neural_ai,True,0,7,1201887,0,0
neural_ai,True,0,14,1201888,0,0
neural_ai,True,0,7,1201889,0,0
neural_ai,False,6,21,1201890,0,0
neural_ai,True,0,7,1201891,0,0
neural_ai,True,0,7,1201892,0,0
neural_ai,True,0,7,1201893,0,0
neural_ai,True,0,14,1201894,0,0
neural_ai,True,0,7,1201895,0,0
neural_ai,True,0,14,1201896,0,0
neural_ai,False,6,21,1201897,0,0
neural_ai,True,0,7,1201898,0,0
neural_ai,True,0,14,1201899,0,0
neural_ai,True,0,14,1201900,0,0
neural_ai,True,0,7,1201901,0,0
neural_ai,False,6,21,1201902,0,0
neural_ai,True,0,14,1201903,0,0
neural_ai,True,0,14,1201904,0,0
neural_ai,True,0,7,1201905,0,0
neural_ai,True,0,14,1201906,0,0
neural_ai,True,0,7,1201907,0,0
neural_ai,False,6,21,1201908,0,0
neural_ai,False,10,21,1201909,0,0
neural_ai,True,0,14,1201910,0,0
neural_ai,True,0,7,1201911,0,0
neural_ai,True,0,7,1201912,0,0
neural_ai,True,0,7,1201913,0,0
neural_ai,False,7,21,1201914,0,0
neural_ai,True,0,14,1201915,0,0
neural_ai,True,0,7,1201916,0,0
neural_ai,True,0,7,1201917,0,0
neural_ai,True,0,14,1201918,0,0
neural_ai,True,0,14,1201919,0,0
neural_ai,True,0,7,1201920,0,0
neural_ai,True,0,7,1201921,0,0
neural_ai,True,0,14,1201922,0,0
neural_ai,True,0,7,1201923,0,0
neural_ai,True,0,7,1201924,0,0
neural_ai,False,9,21,1201925,0,0
neural_ai,True,0,14,1201926,0,0
neural_ai,True,0,7,1201927,0,0
neural_ai,False,6,21,1201928,0,0
neural_ai,False,7,21,1201929,0,0
neural_ai,False,8,21,1201930,0,0
neural_ai,True,0,14,1201931,0,0
neural_ai,True,0,14,1201932,0,0
neural_ai,False,9,21,1201933,0,0
neural_ai,True,0,7,1201934,0,0
neural_ai,True,0,7,1201935,0,0
neural_ai,True,0,7,1201936,0,0
neural_ai,True,0,14,1201937,0,0
neural_ai,True,0,7,1201938,0,0
neural_ai,False,6,21,1201939,0,0
neural_ai,True,0,14,1201940,0,0
neural_ai,False,7,21,1201941,0,0
neural_ai,True,0,7,1201942,0,0
neural_ai,True,0,7,1201943,0,0
neural_ai,False,7,21,1201944,0,0
neural_ai,True,0,14,1201945,0,0
neural_ai,False,6,21,1201946,0,0
neural_ai,True,0,14,1201947,0,0
neural_ai,True,0,14,1201948,0,0
neural_ai,True,0,7,1201949,0,0
neural_ai,True,0,7,1201950,0,0
neural_ai,True,0,14,1201951,0,0
neural_ai,True,0,14,1201952,0,0
neural_ai,True,0,14,1201953,0,0
neural_ai,False,6,21,1201954,0,0
neural_ai,True,0,7,1201955,0,0
neural_ai,True,0,7,1201956,0,0
neural_ai,True,0,7,1201957,0,0
neural_ai,True,0,7,1201958,0,0
neural_ai,False,9,21,1201959,0,0
neural_ai,True,0,14,1201960,0,0
neural_ai,True,0,7,1201961,0,0
neural_ai,True,0,7,1201962,0,0
neural_ai,True,0,7,1201963,0,0
neural_ai,True,0,14,1201964,0,0
neural_ai,True,0,14,1201965,0,0
neural_ai,True,0,7,1201966,0,0
neural_ai,True,0,7,1201967,0,0
neural_ai,True,0,14,1201968,0,0
neural_ai,True,0,7,1201969,0,0
neural_ai,True,0,7,1201970,0,0
neural_ai,True,0,7,1201971,0,0
neural_ai,True,0,7,1201972,0,0
neural_ai,True,0,7,1201973,0,0
neural_ai,True,0,14,1201974,0,0
neural_ai,True,0,14,1201975,0,0
neural_ai,True,0,7,1201976,0,0
neural_ai,True,0,14,1201977,0,0
neural_ai,True,0,7,1201978,0,0
neural_ai,False,5,21,1201979,0,0
neural_ai,True,0,7,1201980,0,0
neural_ai,True,0,7,1201981,0,0
neural_ai,True,0,7,1201982,0,0
neural_ai,True,0,14,1201983,0,0
neural_ai,True,0,7,1201984,0,0
neural_ai,True,0,7,1201985,0,0
neural_ai,True,0,7,1201986,0,0
neural_ai,True,0,7,1201987,0,0
neural_ai,True,0,14,1201988,0,0
neural_ai,True,0,7,1201989,0,0
neural_ai,True,0,14,1201990,0,0
neural_ai,True,0,7,1201991,0,0
neural_ai,True,0,14,1201992,0,0
neural_ai,False,6,21,1201993,0,0
neural_ai,True,0,7,1201994,0,0
neural_ai,False,9,21,1201995,0,0
neural_ai,False,7,21,1201996,0,0
neural_ai,True,0,7,1201997,0,0
neural_ai,True,0,7,1201998,0,0
neural_ai,True,0,7,1201999,0,0
neural_ai,True,0,21,1202000,0,0
neural_ai,True,0,14,1202001,0,0
neural_ai,True,0,7,1202002,0,0
neural_ai,True,0,7,1202003,0,0
neural_ai,True,0,14,1202004,0,0
neural_ai,True,0,7,1202005,0,0
neural_ai,True,0,7,1202006,0,0
neural_ai,True,0,7,1202007,0,0
neural_ai,True,0,14,1202008,0,0
neural_ai,True,0,7,1202009,0,0
neural_ai,False,7,21,1202010,0,0
neural_ai,True,0,14,1202011,0,0
neural_ai,False,6,21,1202012,0,0
neural_ai,True,0,21,1202013,0,0
neural_ai,False,7,21,1202014,0,0
neural_ai,True,0,14,1202015,0,0
neural_ai,True,0,7,1202016,0,0
neural_ai,True,0,7,1202017,0,0
neural_ai,True,0,7,1202018,0,0
neural_ai,True,0,14,1202019,0,0
neural_ai,True,0,7,1202020,0,0
neural_ai,True,0,7,1202021,0,0
neural_ai,False,7,21,1202022,0,0
neural_ai,True,0,7,1202023,0,0
neural_ai,True,0,14,1202024,0,0
neural_ai,True,0,7,1202025,0,0
neural_ai,True,0,14,1202026,0,0
neural_ai,True,0,7,1202027,0,0
neural_ai,True,0,7,1202028,0,0
neural_ai,True,0,7,1202029,0,0
neural_ai,True,0,14,1202030,0,0
neural_ai,True,0,14,1202031,0,0
neural_ai,True,0,7,1202032,0,0
neural_ai,True,0,7,1202033,0,0
neural_ai,True,0,14,1202034,0,0
neural_ai,False,3,21,1202035,0,0
neural_ai,True,0,7,1202036,0,0
neural_ai,False,9,21,1202037,0,0
neural_ai,True,0,7,1202038,0,0
neural_ai,True,0,14,1202039,0,0
neural_ai,True,0,7,1202040,0,0
neural_ai,True,0,7,1202041,0,0
neural_ai,True,0,7,1202042,0,0
neural_ai,True,0,7,1202043,0,0
neural_ai,True,0,14,1202044,0,0
neural_ai,True,0,7,1202045,0,0
neural_ai,True,0,7,1202046,0,0
neural_ai,True,0,21,1202047,0,0
neural_ai,True,0,14,1202048,0,0
neural_ai,True,0,7,1202049,0,0
neural_ai,False,5,21,1202050,0,0
neural_ai,True,0,7,1202051,0,0
neural_ai,False,7,21,1202052,0,0
neural_ai,True,0,21,1202053,0,0
neural_ai,True,0,7,1202054,0,0
neural_ai,True,0,7,1202055,0,0
neural_ai,True,0,7,1202056,0,0
neural_ai,True,0,7,1202057,0,0
neural_ai,True,0,7,1202058,0,0
neural_ai,True,0,7,1202059,0,0
neural_ai,False,5,21,1202060,0,0
neural_ai,True,0,14,1202061,0,0
neural_ai,True,0,14,1202062,0,0
neural_ai,True,0,7,1202063,0,0
neural_ai,True,0,7,1202064,0,0
neural_ai,True,0,7,1202065,0,0
neural_ai,True,0,7,1202066,0,0
neural_ai,True,0,7,1202067,0,0
neural_ai,True,0,14,1202068,0,0
neural_ai,True,0,14,1202069,0,0
neural_ai,False,6,21,1202070,0,0
neural_ai,True,0,7,1202071,0,0
neural_ai,True,0,7,1202072,0,0
neural_ai,True,0,7,1202073,0,0
neural_ai,True,0,14,1202074,0,0
neural_ai,True,0,7,1202075,0,0
neural_ai,False,7,21,1202076,0,0
neural_ai,False,8,21,1202077,0,0
neural_ai,True,0,14,1202078,0,0
neural_ai,True,0,7,1202079,0,0
neural_ai,True,0,14,1202080,0,0
neural_ai,True,0,14,1202081,0,0
neural_ai,True,0,7,1202082,0,0
neural_ai,True,0,7,1202083,0,0
neural_ai,True,0,7,1202084,0,0
neural_ai,True,0,7,1202085,0,0
neural_ai,False,8,21,1202086,0,0
neural_ai,True,0,14,1202087,0,0
neural_ai,True,0,7,1202088,0,0
neural_ai,True,0,7,1202089,0,0
